Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
subversive-games,Subversive Games,"Subversive Games est spécialisée dans la conception et la création d'applications ludiques et immersives pour les entreprises, les organisations et les marques.",,,,48.849041,2.36228,32 quai Henri IV,75004,Paris,2009,http://www.subversivegames.com,,subversivegames,https://www.facebook.com/pages/Subversive-Games/115087271866307,,http://www.linkedin.com/company/217616,,Entreprise
sup-internet,SUP'Internet,"SUP’Internet propose une formation aux métiers du web et propose un enseignement en trois spécialisations : Business et Marketing internet , Développement et Technologies du web et Création et Design du web.",,,,48.815399,2.36309,24 rue Pasteur,94270,Le Kremlin Bicêtre,2011,http://www.supinternet.fr,,sup_internet,https://www.facebook.com/supinternet,https://plus.google.com/106405842046308133911,,,École
supdeweb,SupDeWeb,"SupDeWeb est l'école des métiers du web et a pour ambition de former ses étudiants aux nouveaux métiers du web qu’ils soient techniques, créatifs, communicants ou commerciaux.",,,,48.857128,2.28107,10 rue Lyautey,75016,Paris,2012,http://www.supdeweb.com,,SupdeWeb,https://www.facebook.com/supdeweb,https://plus.google.com/110291179346366779600,http://www.linkedin.com/company/-supdeweb,,École
super-marmite,Super Marmite,Super Marmite est un réseau social géolocalisé qui révèle les petits plats faits maison qui mijotent à deux pas de chez vous.,,,,48.867039,2.333,31 rue de la Sourdière,75001,Paris,2011,http://www.super-marmite.com,,super_marmite,https://www.facebook.com/SuperMarmite,,http://www.linkedin.com/company/1699401,,Entreprise
supinfo,SupInfo,"L'Ecole Supérieure d'Informatique forme des ingénieurs à l'informatique, au numérique et au management.",,,,48.881321,2.36278,23 rue du Château Landon,75010,Paris,1965,http://www.supinfo.com,,SUPINFO,https://www.facebook.com/supinfo,https://plus.google.com/+supinfo,http://www.linkedin.com/company/24648,,École
supélec,Supélec,"L'école supérieure d'électricité est une école d'ingénieurs au cœur des sciences de l'information, de l'énergie et des systèmes.",,,,48.709782,2.166825,3 rue Joliot Curie,91190,Gif sur Yvette,1966,http://www.supelec.fr,,Supelec,https://www.facebook.com/supelec,https://plus.google.com/105439094785597393317,http://www.linkedin.com/company/29272,,École
sush.io,Sush.io,Sush.io est une application qui permet de créer des tableaux de bord de visualisation de données.,,,,48.865749,2.39198,14 rue Soleillet,75020,Paris,2012,http://www.sush.io,,,,,,,Entreprise
swets,Swets,Swets est un leader mondial dans la gestion des informations professionnelles qui développe et fournit des services innovants de gestion des contenus pour les bibliothèques et les éditeurs.,,,,48.7841,2.04375,41 avenue du Centre,78180,Montigny le Bretonneux,,http://www.swets.com,,SwetsGlobal,,,http://www.linkedin.com/company/swets-information-services,,Entreprise
sycomore,Sycomore,"Sycomore met la culture à la portée des visiteurs des musées, des expositions, des sites touristiques et patrimoniaux sous des formes ludiques et attractives, en utilisant des technologies avancées de communication et de diffusion multimédia.",,,,49.004021,2.27922,2 rue Louis Armand,95600,Eaubonne,1986,http://www.sycomore.eu,,,,,,,Entreprise
syllabs,Syllabs,Syllabs est spécialisée dans la sémantique pour le web et fournit des solutions pour donner du sens aux données.,,,,48.857391,2.3757,53 rue sedaine,75011,Paris,2006,http://www.syllabs.com,,syllabs,,https://plus.google.com/100647078164232769097/,http://www.linkedin.com/company/syllabs,,Entreprise
synomia,Synomia,Synomia propose des solutions de recherche et de navigation performantes et innovantes qui s'appuient sur une technologie exclusive d'analyse sémantique.,,,,48.824134,2.244756,3 rue Nationale,92100,Boulogne-Billancourt,2000,http://www.synomia.com,,Synomia_France,http://www.facebook.com/pages/SYNOMIA/140609536023907,,http://www.linkedin.com/company/1691074,,Entreprise
syntec-numérique,Syntec Numérique,Syntec Numérique est l'un des syndicats professionnels rattaché au Syntec qui représente les métiers et les industries du numérique en France.,,,,48.851219,2.26986,3 rue Léon Bonnat,75016,Paris,1970,http://www.syntec-numerique.fr,,syntecnumerique,https://www.facebook.com/pages/Syntec-informatique/208505175827301,,http://www.linkedin.com/company/2970743,,Communauté
synthorga,Synthorga,"Chimiste organicien consultant et expert en développement chimique pharmaceutique, site internet dédié: www.synthorga.fr , services proposés: plan et dossier CMC pour études cliniques de votre nouveau ""Active Pharmaceutical Ingredient"", outsourcing.",,,,48.58924724600047,2.244307903000447,2 rue Jules Lemoine 91290 Arpajon,,,2013,http://www.synthorga.fr,christian.diolez@gmail.com,,,,,,Prestataire
synthésio,Synthésio,Synthesio propose des outils aux marques pour leur permettre d'écouter les conversations et d'en analyser les tendances afin qu'elles puissent dialoguer avec leurs consommateurs via les réseaux sociaux.,,,,48.866409,2.33599,10 rue Villédo,75001,Paris,2006,http://www.synthesio.com,,Synthesio,https://www.facebook.com/SynthesioMonitoringFrance,,http://www.linkedin.com/company/synthesio,,Entreprise
systematic,Systematic,"Le Pôle Systematic a pour finalité de faire de l’Ile-de-France l’un des quelques territoires visibles au niveau mondial sur le thème de la conception, de la réalisation et de la maîtrise des systèmes complexes.",,,,48.713076,2.146325,Parc Technologique Les Algorithmes\\nBâtiment Euripide,91190,Saint Aubin,2005,http://www.systematic-paris-region.org,,Pole_Systematic,,https://plus.google.com/101427002816612370124,http://www.linkedin.com/company/597598,,Acteur public
tactill,TacTill,TacTill transforme l'iPad en caisse enregistreuse et permet aux commerçants d'encaisser partout.,,,,48.87261892829001,2.3356246948242188,147 Avenue Henri Ginoux 92120 Montrouge,,,2011,http://www.tactill.com,gregoire@tactill.com,tactillup,http://www.facebook.com/tactill,,,,Entreprise
talend,Talend,Talend offre une plateforme opensource aux organisations de toutes taille pour répondre à leurs besoins d'intégration de données.,,,,48.871811,2.23026,9 rue Pages,92150,Suresnes,2005,http://www.talend.com,,talend,http://www.facebook.com/talend/,,http://www.linkedin.com/company/65485,,Entreprise
talentoday,Talentoday,Talentoday est une plateforme d’aide à l’orientation utilisé par des milliers de Jeunes Talents issus des meilleures écoles et universités internationales.,,,,48.871109,2.393599,24 rue de l'Est,75020,Paris,2012,http://www.talentoday-inc.com,,Talentoday,https://www.facebook.com/pages/Talentoday/317587208360573,,http://www.linkedin.com/company/talentoday,,Entreprise
talkspirit,talkSpirit,talkSpirit est un éditeur de réseaux sociaux d'entreprise et de plateformes communautaires destinés à améliorer la performance des organisations par la collaboration.,,,,48.82233,2.30083,3 rue Danton,92240,Malakoff,2004,http://www.talkspirit.com,,talkSpirit,https://www.facebook.com/pages/talkSpirit/37843509570,,http://www.linkedin.com/company/690632,,Entreprise
tekneo,Tekneo,"Tekneo est un éditeur innovant de solutions numériques et interactives pour toutes plateformes avec des spécialisations dans les domaines du jeu, de la santé et de l'éducation.",,,,48.871678,2.352793,7 rue d'Enghien,75010,Paris,2002,http://www.tekneo.fr,,TekneoSas,http://www.facebook.com/pages/tekneo/181507484511,,http://www.linkedin.com/company/1551169,,Entreprise
telecom-management-sudparis-entrepreneurs,Telecom & Management SudParis Entrepreneurs,"Télécom & Management SudParis Entrepreneurs favorise l’émergence de jeunes entreprises TIC à fort potentiel d’innovation, de développement et de création d’emploi.",,,,48.62356,2.44441,9 rue Charles Fourier,91000,Evry,2000,http://incubateur.telecom-sudparis.eu,,IncubTelecomSP,https://www.facebook.com/pages/Incubateur-T%C3%A9l%C3%A9com-Management-Sudparis-Entrepreneurs/412148998874377,,,,Incubateur
telecom-paristech,Telecom ParisTech,Telecom ParisTech forme des ingénieurs à innover et entreprendre dans le numérique.,,,,48.826462,2.34658,46 rue Barrault,75013,Paris,1944,http://www.telecom-paristech.fr,,TelecomPTech,https://www.facebook.com/TelecomParisTech,,,,École
telecom-sudparis,Telecom SudParis,Telecom SudParis forme les ingénieurs généralistes de la société numérique et des dirigeants à haut potentiel.,,,,48.62356,2.44441,9 rue Charles Fourier,91011,Evry,1979,http://www.telecomint.fr,,TelecomSudParis,https://www.facebook.com/TelecomSudParis,,http://www.linkedin.com/company/telecom-sudparis/,,École
teleportd,Teleportd,"Teleportd développe et propose Nitrogram, une plateforme marketing pour l'analyse et l'engagement autour des photos partagées sur Instagram.",,,,48.869259,2.34565,17 rue des Jeuneurs,75002,Paris,2011,http://www.teleportd.com,,nitrogram,https://www.facebook.com/nitrogram,,http://www.linkedin.com/company/2647456,,Entreprise
telequid,Telequid,"Telequid est une société spécialisée dans les technologies transmedia permettant la mise en oeuvre d'applications telles que la social TV, la reconnaissance visuelle mobile, la publicité interactive.",,,,48.8703,2.34184,8 rue saint Marc,75002,Paris,2008,http://www.telequid.com,,telequid,,,http://www.linkedin.com/company/2853947,,Entreprise
tematys,TEMATYS,"TEMATYS provides a complete range of services to companies and public organizations in the fields of optics, Photonics, Sensors and Materials Engineering. Marketing and technical studies - Strategy and decisiong making - Reports",,,,48.87261892829001,2.3356246948242188,6 cité de Trévise 75009 PARIS,,,2010,http://www.tematys.com,bdhumieres@tematys.com,,,,,,Entreprise
temis,Temis,"Temis aide les organisations à mieux structurer, gérer et valoriser leurs actifs informationnels grâce à sa plateforme Luxid qui extrait des informations structurées du contenu non-structuré et enrichit sémantiquement les métadonnées documentaires.",,,,48.845058,2.37163,207 rue de Bercy,75012,Paris,2000,http://www.temis.com,,TEMIS_Group,,,http://www.linkedin.com/company/205576,,Entreprise
test,test,test,,,,48.87261892829001,2.3356246948242188,10 av des champs elysees,,,2013,http://www.test.com,jordane.giuly@gmail.com,,,,,,Entreprise
testapic,Testapic,Testapic est spécialisée dans les tests utilisateurs à distance et propose aux internautes des tests rémunérés dans le but d'améliorer l'ergonomie et l'expérience utilisateur sur les sites web testés.,,,,48.8619,2.3835,116 rue du Chemin Vert,75011,Paris,2010,http://www.testapic.com,,testapic,https://www.facebook.com/testapic,,http://www.linkedin.com/company/1518997,,Entreprise
tharsis-software,Tharsis Software,"Tharsis Software développe des logiciels permettant de communiquer par le biais d'interfaces innovantes : écrans tactiles, multitouch, projection interactive.",,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2006,http://www.tharsis-software.com,,TharsisSoftware,https://www.facebook.com/pages/Tharsis-Software-Tharsis-Evolution/19968548840,,http://www.linkedin.com/company/1680523,,Entreprise
the-bike-washer,The Bike Washer,The Bike Washer est la seule application mobile qui permet de faire nettoyer son deux-roues motorisé (scooter ou moto) sur son lieu de stationnement sans avoir à être présent.,,,,48.886385558000484,2.3135449580004206,78,Rue de saussure 75017 Paris,,2013,http://www.thebikewasher.com,thomas@thebikewasher.com,thebikewasher,https://www.facebook.com/pages/The-Bike-Washer/571153072937004,,http://www.linkedin.com/company/the-bike-washer?trk=hb_tab_compy_id_3250109,,Entreprise
the-floating-stone,The Floating Stone,"Agence web spécialisée dans le développement d'applications (web, facebook, iphone/ipad)",,,,48.85123335700047,2.3467206390004094,5,rue Dante - 75005 Parus,,2007,http://thefloatingstone.com,contact@thefloatingstone.com,tfs_agency,https://www.facebook.com/TheFloatingStone,,http://www.linkedin.com/company/2481365,,Entreprise
the-great-factory,The Great Factory,"The Great Factory développe Potati, un navigateur web pour enfants, doté de jeux éducatifs accessibles selon diverses formules d'abonnement.",,,,48.878658,2.35675,155 rue du Faubourg Saint Denis,75010,Paris,2010,http://www.potati.com,,Potatweet,https://www.facebook.com/potati,,http://www.linkedin.com/company/1232605,,Entreprise
thecallr,TheCallR,TheCallR propose une plateforme hébergée de services vocaux intelligents tels que le Call Tracking ou le Click to Call Back disponibles via son API.,,,,48.870869,2.30606,128 rue La Boétie,75008,Paris,2010,http://www.thecallr.com,contact@thecallr.com,thecallr,https://www.facebook.com/thecallr,https://plus.google.com/111994220948954252219,http://www.linkedin.com/company/1849417,,Entreprise
thepixelhunt,ThePixelHunt,"ThePixelHunt, spécialiste d'architecture transmedia et de scénarisation interactive, fait de l'info en jeu vidéo.",,,,48.875851,2.3741,8 rue Burnouf,75019,Paris,2009,http://www.thepixelhunt.com,,thepixelhunt,,,http://www.linkedin.com/florentmaurin,,Prestataire
think-out,Think-Out,"Think-Out est un cabinet d’étude et de conseil spécialisé dans les médias, les marques et la mutation numérique.",,,,48.863682,2.37025,40 boulevard Voltaire,75011,Paris,2004,http://www.think-out.fr,,thinkoutfr,http://www.facebook.com/pages/Think-Out/113943681955823,,http://www.linkedin.com/company/think-out,,Prestataire
tigerlily,Tigerlily,Tigerlily fournit une plateforme qui aide les marques à mettre en œuvre leur stratégie de marketing social.,,,,48.852421,2.3719,34 rue du Faubourg Saint-Antoine,75012,Paris,2009,http://www.tigerlilyapps.com,damien.fischetti@tigerlilyapps.com,tigerlily,http://www.facebook.com/Tigerlilyapps,https://plus.google.com/u/1/113424781961466789495,http://www.linkedin.com/company/692487,http://www.viadeo.com/fr/company/tigerlily,Entreprise
tiki-labs,Tiki'Labs,TikiʼLabs est spécialiste des interfaces et nouveaux usages sur Internet et sur mobile.,,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2006,http://www.tikilabs.com,,Tikilabs,http://www.facebook.com/pages/TikiLabs/302440850074,,http://www.linkedin.com/company/1148287,,Entreprise
tivipro,TiViPRO,"TiViPRO est une plateforme de communication et de services vidéo pour les entreprises qui permet de produire des contenus vidéo, de les diffuser sur tous supports, et de les promouvoir sur Internet et les médias sociaux.",,,,48.876701,2.33041,4 rue de Londres,75009,Paris,2003,http://www.tivipro.tv,,TiViPRO,http://www.facebook.com/pages/Tivipro/58404477571,,,,Entreprise
tmp-lab,Tmp Lab,"/tmp/lab est un hackerspace pour les personnes qui souhaitent faire des choses créatives avec les technologies, la culture et les arts.",,,,48.775082,2.4093,6 rue Léon Geffroy,94400,Vitry sur Seine,,http://www.tmplab.org,,tmplab,,,,,Tiers-lieu
